"customer_id","plan","subscription_start_date","subscription_duration","subscription_end_date","subscription_fee","purchase_date","purchase_amount","total_revenue"
9008,"free",2022-12-16,0,NA,0,NA,0,0
27156,"paid",2022-01-09,2,2022-03-09,13.98,NA,0,13.98
22784,"free",2022-12-24,0,NA,0,NA,0,0
23130,"paid",2022-09-19,2,2022-11-19,13.98,NA,0,13.98
9348,"free",2022-01-17,0,NA,0,NA,0,0
23556,"free",2022-06-19,0,NA,0,NA,0,0
16090,"free",2022-10-05,0,NA,0,NA,0,0
3009,"free",2022-10-15,0,NA,0,NA,0,0
18649,"free",2022-01-16,0,NA,0,NA,0,0
13053,"paid",2022-05-28,7,2022-12-28,48.93,NA,0,48.93
25681,"free",2022-04-14,0,NA,0,NA,0,0
21205,"free",2022-05-31,0,NA,0,NA,0,0
6692,"free",2022-08-24,0,NA,0,NA,0,0
2705,"free",2022-05-03,0,NA,0,NA,0,0
16633,"free",2022-12-30,0,NA,0,NA,0,0
29400,"free",2022-08-23,0,NA,0,NA,0,0
3805,"free",2022-08-19,0,NA,0,NA,0,0
25737,"free",2022-04-05,0,NA,0,NA,0,0
21279,"free",2022-07-20,0,NA,0,NA,0,0
7366,"paid",2022-08-07,12,2023-08-07,83.88,2022-04-21,48.11,131.99
2345,"free",2022-12-20,0,NA,0,NA,0,0
17955,"free",2022-12-28,0,NA,0,NA,0,0
10313,"paid",2022-10-04,10,2023-08-04,69.9,NA,0,69.9
24369,"free",2022-02-16,0,NA,0,NA,0,0
4067,"free",2022-03-22,0,NA,0,NA,0,0
3323,"free",2022-04-21,0,NA,0,NA,0,0
6054,"paid",2022-08-24,8,2023-04-24,55.92,NA,0,55.92
14930,"free",2022-05-28,0,NA,0,NA,0,0
9105,"free",2022-06-26,0,NA,0,NA,0,0
7501,"free",2022-04-01,0,NA,0,NA,0,0
3436,"free",2022-02-14,0,NA,0,NA,0,0
4271,"free",2022-09-11,0,NA,0,NA,0,0
5725,"paid",2022-11-10,5,2023-04-10,34.95,2022-03-21,12.18,47.13
8426,"paid",2022-06-15,5,2022-11-15,34.95,NA,0,34.95
29680,"free",2022-02-09,0,NA,0,NA,0,0
5392,"paid",2022-11-12,12,2023-11-12,83.88,2022-03-20,11.72,95.6
5089,"paid",2022-07-21,12,2023-07-21,83.88,NA,0,83.88
12262,"free",2022-03-25,0,NA,0,NA,0,0
21647,"free",2022-08-08,0,NA,0,NA,0,0
9563,"free",2022-09-08,0,NA,0,NA,0,0
18582,"free",2022-09-02,0,NA,0,NA,0,0
4081,"paid",2022-07-17,2,2022-09-17,13.98,NA,0,13.98
24790,"free",2022-10-25,0,NA,0,NA,0,0
1222,"free",2022-05-24,0,NA,0,NA,0,0
4869,"paid",2022-04-03,7,2022-11-03,48.93,NA,0,48.93
2522,"paid",2022-06-21,1,2022-07-21,6.99,NA,0,6.99
1823,"free",2022-08-02,0,NA,0,NA,0,0
2115,"free",2022-01-03,0,NA,0,NA,0,0
2473,"paid",2022-02-18,2,2022-04-18,13.98,NA,0,13.98
3104,"free",2022-10-29,0,NA,0,NA,0,0
28424,"free",2022-09-28,0,NA,0,NA,0,0
20050,"free",2022-11-28,0,NA,0,NA,0,0
18390,"free",2022-03-19,0,NA,0,NA,0,0
16698,"free",2022-10-31,0,NA,0,NA,0,0
1431,"free",2022-04-19,0,NA,0,NA,0,0
18937,"paid",2022-10-15,6,2023-04-15,41.94,NA,0,41.94
1139,"free",2022-12-20,0,NA,0,NA,0,0
11033,"free",2022-10-09,0,NA,0,NA,0,0
4390,"free",2022-04-01,0,NA,0,NA,0,0
22046,"free",2022-03-03,0,NA,0,NA,0,0
8870,"free",2022-11-05,0,NA,0,NA,0,0
29141,"paid",2022-12-21,8,2023-08-21,55.92,NA,0,55.92
22148,"free",2022-08-21,0,NA,0,NA,0,0
16886,"free",2022-10-04,0,NA,0,NA,0,0
8913,"free",2022-07-02,0,NA,0,NA,0,0
17268,"free",2022-11-25,0,NA,0,NA,0,0
13894,"free",2022-07-25,0,NA,0,NA,0,0
17562,"free",2022-10-16,0,NA,0,NA,0,0
2087,"free",2022-09-24,0,NA,0,NA,0,0
24475,"free",2022-06-07,0,NA,0,NA,0,0
18046,"free",2022-03-03,0,NA,0,NA,0,0
3815,"free",2022-03-16,0,NA,0,NA,0,0
10174,"free",2022-05-16,0,NA,0,NA,0,0
16021,"free",2022-08-07,0,NA,0,NA,0,0
8545,"free",2022-09-21,0,NA,0,NA,0,0
29401,"free",2022-05-28,0,NA,0,NA,0,0
24904,"free",2022-08-28,0,NA,0,NA,0,0
23569,"free",2022-09-26,0,NA,0,NA,0,0
19836,"free",2022-06-18,0,NA,0,NA,0,0
2910,"free",2022-04-05,0,NA,0,NA,0,0
4504,"paid",2022-05-23,11,2023-04-23,76.89,2022-10-12,26.19,103.08
14471,"free",2022-01-26,0,NA,0,NA,0,0
24771,"free",2022-10-04,0,NA,0,NA,0,0
2776,"free",2022-11-13,0,NA,0,NA,0,0
18639,"free",2022-08-13,0,NA,0,NA,0,0
9691,"paid",2022-05-01,12,2023-05-01,83.88,2022-07-02,19.37,103.25
9496,"free",2022-03-07,0,NA,0,NA,0,0
21079,"paid",2022-12-14,1,2023-01-14,6.99,NA,0,6.99
12334,"free",2022-10-26,0,NA,0,NA,0,0
16411,"free",2022-03-12,0,NA,0,NA,0,0
9265,"free",2022-05-06,0,NA,0,NA,0,0
13448,"free",2022-09-16,0,NA,0,NA,0,0
11489,"paid",2022-10-12,10,2023-08-12,69.9,NA,0,69.9
9046,"paid",2022-05-15,10,2023-03-15,69.9,NA,0,69.9
27234,"paid",2022-01-30,4,2022-05-30,27.96,NA,0,27.96
8058,"free",2022-11-09,0,NA,0,NA,0,0
16461,"free",2022-06-03,0,NA,0,NA,0,0
10847,"free",2022-05-29,0,NA,0,NA,0,0
23450,"free",2022-07-08,0,NA,0,NA,0,0
10260,"free",2022-09-06,0,NA,0,NA,0,0
5789,"free",2022-07-29,0,NA,0,NA,0,0
25784,"free",2022-06-23,0,NA,0,NA,0,0
19702,"free",2022-04-10,0,NA,0,NA,0,0
16521,"free",2022-04-01,0,NA,0,NA,0,0
26320,"free",2022-11-02,0,NA,0,NA,0,0
10465,"free",2022-01-29,0,NA,0,NA,0,0
9471,"paid",2022-12-18,10,2023-10-18,69.9,NA,0,69.9
9777,"free",2022-01-27,0,NA,0,NA,0,0
946,"free",2022-09-14,0,NA,0,NA,0,0
7625,"free",2022-08-09,0,NA,0,NA,0,0
3649,"free",2022-12-26,0,NA,0,NA,0,0
354,"free",2022-12-25,0,NA,0,NA,0,0
14539,"free",2022-11-01,0,NA,0,NA,0,0
23001,"free",2022-07-26,0,NA,0,NA,0,0
17521,"free",2022-11-02,0,NA,0,NA,0,0
6462,"free",2022-07-13,0,NA,0,NA,0,0
7118,"free",2022-01-20,0,NA,0,NA,0,0
12530,"free",2022-03-09,0,NA,0,NA,0,0
16607,"free",2022-04-21,0,NA,0,NA,0,0
15886,"paid",2022-08-05,3,2022-11-05,20.97,NA,0,20.97
21460,"free",2022-01-17,0,NA,0,NA,0,0
232,"free",2022-07-30,0,NA,0,NA,0,0
12893,"free",2022-06-28,0,NA,0,NA,0,0
7306,"free",2022-05-16,0,NA,0,NA,0,0
16433,"free",2022-01-16,0,NA,0,NA,0,0
28587,"paid",2022-03-11,9,2022-12-11,62.91,NA,0,62.91
5063,"free",2022-04-20,0,NA,0,NA,0,0
27286,"paid",2022-05-22,2,2022-07-22,13.98,NA,0,13.98
15020,"free",2022-05-11,0,NA,0,NA,0,0
4863,"paid",2022-11-10,2,2023-01-10,13.98,2022-05-31,33.56,47.54
5088,"free",2022-11-28,0,NA,0,NA,0,0
5899,"free",2022-02-06,0,NA,0,NA,0,0
14610,"free",2022-08-29,0,NA,0,NA,0,0
6783,"free",2022-07-19,0,NA,0,NA,0,0
15500,"free",2022-04-02,0,NA,0,NA,0,0
7367,"free",2022-08-26,0,NA,0,NA,0,0
16046,"free",2022-12-19,0,NA,0,NA,0,0
11455,"free",2022-08-14,0,NA,0,NA,0,0
17201,"free",2022-10-14,0,NA,0,NA,0,0
27462,"free",2022-04-05,0,NA,0,NA,0,0
26654,"free",2022-01-19,0,NA,0,NA,0,0
20678,"free",2022-05-26,0,NA,0,NA,0,0
13092,"free",2022-08-16,0,NA,0,NA,0,0
3253,"free",2022-04-21,0,NA,0,NA,0,0
5925,"free",2022-11-07,0,NA,0,NA,0,0
29448,"free",2022-01-16,0,NA,0,NA,0,0
10666,"paid",2022-12-22,11,2023-11-22,76.89,NA,0,76.89
27624,"free",2022-10-25,0,NA,0,NA,0,0
8374,"paid",2022-12-05,6,2023-06-05,41.94,2022-06-26,44.21,86.15
28196,"free",2022-05-09,0,NA,0,NA,0,0
18615,"free",2022-02-13,0,NA,0,NA,0,0
17342,"paid",2022-08-16,10,2023-06-16,69.9,NA,0,69.9
11310,"free",2022-03-11,0,NA,0,NA,0,0
7581,"free",2022-06-12,0,NA,0,NA,0,0
23023,"free",2022-08-09,0,NA,0,NA,0,0
28389,"free",2022-12-19,0,NA,0,NA,0,0
22048,"free",2022-07-10,0,NA,0,NA,0,0
11137,"paid",2022-01-04,1,2022-02-04,6.99,NA,0,6.99
28407,"free",2022-11-14,0,NA,0,NA,0,0
21199,"free",2022-03-20,0,NA,0,NA,0,0
17674,"free",2022-05-03,0,NA,0,NA,0,0
21317,"free",2022-01-10,0,NA,0,NA,0,0
8375,"paid",2022-02-08,3,2022-05-08,20.97,NA,0,20.97
27089,"paid",2022-04-02,7,2022-11-02,48.93,2022-09-12,39.94,88.87
6897,"free",2022-07-16,0,NA,0,NA,0,0
26234,"free",2022-09-09,0,NA,0,NA,0,0
10866,"free",2022-05-24,0,NA,0,NA,0,0
17538,"free",2022-10-08,0,NA,0,NA,0,0
1435,"free",2022-11-27,0,NA,0,NA,0,0
25855,"free",2022-08-07,0,NA,0,NA,0,0
3211,"free",2022-01-06,0,NA,0,NA,0,0
10048,"free",2022-06-14,0,NA,0,NA,0,0
12901,"paid",2022-04-04,5,2022-09-04,34.95,2022-12-17,41.22,76.17
14929,"free",2022-04-22,0,NA,0,NA,0,0
7103,"paid",2022-10-22,9,2023-07-22,62.91,NA,0,62.91
9315,"free",2022-01-10,0,NA,0,NA,0,0
26026,"free",2022-10-20,0,NA,0,NA,0,0
11712,"free",2022-07-03,0,NA,0,NA,0,0
20665,"free",2022-11-29,0,NA,0,NA,0,0
29491,"free",2022-02-17,0,NA,0,NA,0,0
19743,"free",2022-05-20,0,NA,0,NA,0,0
6195,"free",2022-05-30,0,NA,0,NA,0,0
1762,"free",2022-07-27,0,NA,0,NA,0,0
20348,"free",2022-11-05,0,NA,0,NA,0,0
15889,"free",2022-04-10,0,NA,0,NA,0,0
27251,"free",2022-06-09,0,NA,0,NA,0,0
1458,"free",2022-03-20,0,NA,0,NA,0,0
4425,"free",2022-12-09,0,NA,0,NA,0,0
8510,"paid",2022-07-13,3,2022-10-13,20.97,NA,0,20.97
23162,"free",2022-01-24,0,NA,0,NA,0,0
27835,"free",2022-11-29,0,NA,0,NA,0,0
11862,"free",2022-07-31,0,NA,0,NA,0,0
14318,"free",2022-08-16,0,NA,0,NA,0,0
11183,"free",2022-05-08,0,NA,0,NA,0,0
13344,"free",2022-11-13,0,NA,0,NA,0,0
24678,"free",2022-02-03,0,NA,0,NA,0,0
22120,"paid",2022-05-02,1,2022-06-02,6.99,NA,0,6.99
14460,"free",2022-03-09,0,NA,0,NA,0,0
18420,"paid",2022-01-16,11,2022-12-16,76.89,NA,0,76.89
13762,"free",2022-01-12,0,NA,0,NA,0,0
1426,"free",2022-05-02,0,NA,0,NA,0,0
14407,"free",2022-08-23,0,NA,0,NA,0,0
17243,"paid",2022-03-08,3,2022-06-08,20.97,NA,0,20.97
1607,"free",2022-10-18,0,NA,0,NA,0,0
13860,"free",2022-02-11,0,NA,0,NA,0,0
22341,"free",2022-05-27,0,NA,0,NA,0,0
10623,"free",2022-02-01,0,NA,0,NA,0,0
17691,"paid",2022-08-13,5,2023-01-13,34.95,NA,0,34.95
14303,"free",2022-06-11,0,NA,0,NA,0,0
24106,"free",2022-10-03,0,NA,0,NA,0,0
1611,"free",2022-02-16,0,NA,0,NA,0,0
22940,"paid",2022-02-20,4,2022-06-20,27.96,NA,0,27.96
1569,"free",2022-09-13,0,NA,0,NA,0,0
10784,"free",2022-02-18,0,NA,0,NA,0,0
24825,"free",2022-02-15,0,NA,0,NA,0,0
9047,"paid",2022-07-19,8,2023-03-19,55.92,NA,0,55.92
9813,"paid",2022-04-25,6,2022-10-25,41.94,NA,0,41.94
11564,"free",2022-05-29,0,NA,0,NA,0,0
4071,"paid",2022-05-09,6,2022-11-09,41.94,NA,0,41.94
20389,"paid",2022-02-23,4,2022-06-23,27.96,NA,0,27.96
1010,"free",2022-06-30,0,NA,0,NA,0,0
13352,"free",2022-01-22,0,NA,0,NA,0,0
11855,"free",2022-03-20,0,NA,0,NA,0,0
23264,"free",2022-01-16,0,NA,0,NA,0,0
3271,"free",2022-04-17,0,NA,0,NA,0,0
9998,"free",2022-11-09,0,NA,0,NA,0,0
6506,"free",2022-08-13,0,NA,0,NA,0,0
18360,"free",2022-03-19,0,NA,0,NA,0,0
25392,"free",2022-05-21,0,NA,0,NA,0,0
8793,"free",2022-08-30,0,NA,0,NA,0,0
13571,"free",2022-06-08,0,NA,0,NA,0,0
21366,"free",2022-08-20,0,NA,0,NA,0,0
12875,"paid",2022-06-26,2,2022-08-26,13.98,NA,0,13.98
10557,"free",2022-01-25,0,NA,0,NA,0,0
24187,"paid",2022-10-12,4,2023-02-12,27.96,NA,0,27.96
19807,"free",2022-11-04,0,NA,0,NA,0,0
21187,"free",2022-07-21,0,NA,0,NA,0,0
15240,"paid",2022-07-17,3,2022-10-17,20.97,NA,0,20.97
26367,"free",2022-10-12,0,NA,0,NA,0,0
8155,"free",2022-03-25,0,NA,0,NA,0,0
29071,"free",2022-11-26,0,NA,0,NA,0,0
13361,"free",2022-05-28,0,NA,0,NA,0,0
29173,"free",2022-08-19,0,NA,0,NA,0,0
2972,"free",2022-05-16,0,NA,0,NA,0,0
16077,"free",2022-05-30,0,NA,0,NA,0,0
10028,"paid",2022-01-31,3,2022-04-30,20.97,2022-06-20,9.02,29.99
29554,"paid",2022-05-24,1,2022-06-24,6.99,NA,0,6.99
27955,"free",2022-01-08,0,NA,0,NA,0,0
21023,"free",2022-04-06,0,NA,0,NA,0,0
3302,"free",2022-01-15,0,NA,0,NA,0,0
21325,"free",2022-01-19,0,NA,0,NA,0,0
22441,"free",2022-06-13,0,NA,0,NA,0,0
28387,"free",2022-02-17,0,NA,0,NA,0,0
19129,"free",2022-11-28,0,NA,0,NA,0,0
10547,"free",2022-12-17,0,NA,0,NA,0,0
572,"free",2022-09-01,0,NA,0,NA,0,0
14197,"free",2022-05-04,0,NA,0,NA,0,0
1847,"free",2022-01-13,0,NA,0,NA,0,0
28556,"paid",2022-04-16,2,2022-06-16,13.98,2022-06-30,27,40.98
16150,"free",2022-07-19,0,NA,0,NA,0,0
17304,"paid",2022-09-03,7,2023-04-03,48.93,NA,0,48.93
16117,"free",2022-03-09,0,NA,0,NA,0,0
11245,"free",2022-10-10,0,NA,0,NA,0,0
11276,"free",2022-09-10,0,NA,0,NA,0,0
11123,"paid",2022-03-23,1,2022-04-23,6.99,NA,0,6.99
23002,"free",2022-12-25,0,NA,0,NA,0,0
18421,"free",2022-03-20,0,NA,0,NA,0,0
12180,"free",2022-02-18,0,NA,0,NA,0,0
5988,"free",2022-10-08,0,NA,0,NA,0,0
26429,"paid",2022-11-19,5,2023-04-19,34.95,NA,0,34.95
8412,"free",2022-12-17,0,NA,0,NA,0,0
20983,"free",2022-08-06,0,NA,0,NA,0,0
14203,"free",2022-12-05,0,NA,0,NA,0,0
18896,"free",2022-10-12,0,NA,0,NA,0,0
1201,"free",2022-02-09,0,NA,0,NA,0,0
11436,"paid",2022-02-13,6,2022-08-13,41.94,NA,0,41.94
6466,"free",2022-08-08,0,NA,0,NA,0,0
5285,"free",2022-01-02,0,NA,0,NA,0,0
13587,"paid",2022-11-18,4,2023-03-18,27.96,NA,0,27.96
4173,"free",2022-09-21,0,NA,0,NA,0,0
18535,"free",2022-06-24,0,NA,0,NA,0,0
25694,"free",2022-10-08,0,NA,0,NA,0,0
11320,"free",2022-03-31,0,NA,0,NA,0,0
10629,"free",2022-07-11,0,NA,0,NA,0,0
7111,"free",2022-08-01,0,NA,0,NA,0,0
2192,"free",2022-11-21,0,NA,0,NA,0,0
6764,"free",2022-03-31,0,NA,0,NA,0,0
6123,"free",2022-02-01,0,NA,0,NA,0,0
9171,"paid",2022-09-04,11,2023-08-04,76.89,NA,0,76.89
4198,"free",2022-11-03,0,NA,0,NA,0,0
20024,"free",2022-08-17,0,NA,0,NA,0,0
17434,"free",2022-05-04,0,NA,0,NA,0,0
8684,"free",2022-03-13,0,NA,0,NA,0,0
21677,"paid",2022-06-16,5,2022-11-16,34.95,NA,0,34.95
3366,"paid",2022-03-20,9,2022-12-20,62.91,NA,0,62.91
1448,"free",2022-04-05,0,NA,0,NA,0,0
11786,"free",2022-10-15,0,NA,0,NA,0,0
21542,"paid",2022-06-07,8,2023-02-07,55.92,NA,0,55.92
23259,"free",2022-02-07,0,NA,0,NA,0,0
12083,"free",2022-06-26,0,NA,0,NA,0,0
19357,"free",2022-04-28,0,NA,0,NA,0,0
23518,"free",2022-01-01,0,NA,0,NA,0,0
9713,"free",2022-10-10,0,NA,0,NA,0,0
21302,"free",2022-10-06,0,NA,0,NA,0,0
16087,"free",2022-10-25,0,NA,0,NA,0,0
1472,"free",2022-06-20,0,NA,0,NA,0,0
17043,"free",2022-01-23,0,NA,0,NA,0,0
10100,"free",2022-01-06,0,NA,0,NA,0,0
4941,"free",2022-08-07,0,NA,0,NA,0,0
27430,"free",2022-02-24,0,NA,0,NA,0,0
24128,"free",2022-12-24,0,NA,0,NA,0,0
27813,"paid",2022-02-27,3,2022-05-27,20.97,2022-03-11,6.97,27.94
18418,"free",2022-10-16,0,NA,0,NA,0,0
19655,"paid",2022-03-29,5,2022-08-29,34.95,NA,0,34.95
18970,"free",2022-11-25,0,NA,0,NA,0,0
17189,"free",2022-01-10,0,NA,0,NA,0,0
21536,"free",2022-02-21,0,NA,0,NA,0,0
15483,"free",2022-06-09,0,NA,0,NA,0,0
7725,"free",2022-09-22,0,NA,0,NA,0,0
22312,"free",2022-05-27,0,NA,0,NA,0,0
3827,"free",2022-09-12,0,NA,0,NA,0,0
12324,"free",2022-05-10,0,NA,0,NA,0,0
23736,"free",2022-12-29,0,NA,0,NA,0,0
8260,"free",2022-06-09,0,NA,0,NA,0,0
11816,"free",2022-02-02,0,NA,0,NA,0,0
1308,"free",2022-01-30,0,NA,0,NA,0,0
10680,"paid",2022-02-19,3,2022-05-19,20.97,NA,0,20.97
25941,"paid",2022-10-31,7,2023-05-31,48.93,NA,0,48.93
10038,"free",2022-10-28,0,NA,0,NA,0,0
16951,"free",2022-11-19,0,NA,0,NA,0,0
15993,"free",2022-08-27,0,NA,0,NA,0,0
29775,"paid",2022-03-27,9,2022-12-27,62.91,NA,0,62.91
14500,"free",2022-01-08,0,NA,0,NA,0,0
2002,"paid",2022-08-28,4,2022-12-28,27.96,NA,0,27.96
26414,"free",2022-07-26,0,NA,0,NA,0,0
3288,"free",2022-11-27,0,NA,0,NA,0,0
23582,"free",2022-04-08,0,NA,0,NA,0,0
25995,"free",2022-03-09,0,NA,0,NA,0,0
24318,"free",2022-06-28,0,NA,0,NA,0,0
216,"free",2022-05-25,0,NA,0,NA,0,0
1809,"free",2022-03-14,0,NA,0,NA,0,0
11159,"free",2022-05-17,0,NA,0,NA,0,0
2530,"paid",2022-11-10,10,2023-09-10,69.9,NA,0,69.9
7242,"free",2022-10-15,0,NA,0,NA,0,0
7478,"free",2022-01-16,0,NA,0,NA,0,0
2948,"paid",2022-11-15,8,2023-07-15,55.92,NA,0,55.92
14918,"free",2022-01-20,0,NA,0,NA,0,0
26314,"free",2022-07-22,0,NA,0,NA,0,0
13011,"free",2022-09-27,0,NA,0,NA,0,0
28996,"free",2022-01-08,0,NA,0,NA,0,0
25190,"free",2022-12-23,0,NA,0,NA,0,0
15611,"free",2022-12-21,0,NA,0,NA,0,0
19113,"free",2022-09-16,0,NA,0,NA,0,0
24668,"free",2022-11-10,0,NA,0,NA,0,0
7804,"free",2022-06-18,0,NA,0,NA,0,0
23416,"free",2022-04-27,0,NA,0,NA,0,0
25837,"free",2022-06-19,0,NA,0,NA,0,0
11081,"free",2022-10-30,0,NA,0,NA,0,0
28522,"paid",2022-02-16,8,2022-10-16,55.92,NA,0,55.92
14599,"free",2022-06-29,0,NA,0,NA,0,0
12467,"free",2022-04-28,0,NA,0,NA,0,0
28262,"free",2022-01-29,0,NA,0,NA,0,0
11242,"paid",2022-08-03,10,2023-06-03,69.9,NA,0,69.9
27474,"free",2022-12-24,0,NA,0,NA,0,0
21336,"free",2022-12-27,0,NA,0,NA,0,0
3064,"paid",2022-12-06,12,2023-12-06,83.88,2022-09-06,43.65,127.53
328,"free",2022-07-22,0,NA,0,NA,0,0
24256,"free",2022-03-11,0,NA,0,NA,0,0
28682,"free",2022-11-01,0,NA,0,NA,0,0
7184,"free",2022-03-17,0,NA,0,NA,0,0
20860,"free",2022-04-02,0,NA,0,NA,0,0
7727,"paid",2022-04-04,5,2022-09-04,34.95,NA,0,34.95
10706,"free",2022-01-30,0,NA,0,NA,0,0
13213,"free",2022-05-18,0,NA,0,NA,0,0
5693,"free",2022-11-09,0,NA,0,NA,0,0
12785,"paid",2022-04-04,5,2022-09-04,34.95,NA,0,34.95
1854,"free",2022-05-13,0,NA,0,NA,0,0
24217,"free",2022-02-10,0,NA,0,NA,0,0
13008,"free",2022-11-12,0,NA,0,NA,0,0
15127,"free",2022-06-05,0,NA,0,NA,0,0
5190,"free",2022-11-07,0,NA,0,NA,0,0
16888,"free",2022-03-08,0,NA,0,NA,0,0
3545,"free",2022-12-02,0,NA,0,NA,0,0
1427,"free",2022-05-26,0,NA,0,NA,0,0
13835,"free",2022-11-13,0,NA,0,NA,0,0
8939,"paid",2022-04-16,2,2022-06-16,13.98,NA,0,13.98
14220,"paid",2022-02-14,9,2022-11-14,62.91,NA,0,62.91
18145,"free",2022-01-02,0,NA,0,NA,0,0
4798,"paid",2022-08-20,9,2023-05-20,62.91,2022-03-18,4.22,67.13
6472,"free",2022-03-18,0,NA,0,NA,0,0
27621,"free",2022-06-22,0,NA,0,NA,0,0
9827,"paid",2022-07-28,10,2023-05-28,69.9,NA,0,69.9
10247,"free",2022-07-11,0,NA,0,NA,0,0
26880,"free",2022-06-01,0,NA,0,NA,0,0
27661,"free",2022-07-19,0,NA,0,NA,0,0
11092,"free",2022-11-20,0,NA,0,NA,0,0
4809,"free",2022-08-15,0,NA,0,NA,0,0
4341,"free",2022-09-02,0,NA,0,NA,0,0
23948,"free",2022-10-23,0,NA,0,NA,0,0
18279,"free",2022-02-12,0,NA,0,NA,0,0
21212,"free",2022-04-24,0,NA,0,NA,0,0
18505,"free",2022-05-07,0,NA,0,NA,0,0
15072,"free",2022-09-19,0,NA,0,NA,0,0
4343,"paid",2022-10-16,11,2023-09-16,76.89,NA,0,76.89
2468,"free",2022-01-06,0,NA,0,NA,0,0
15571,"free",2022-03-10,0,NA,0,NA,0,0
14313,"free",2022-03-18,0,NA,0,NA,0,0
27682,"free",2022-09-06,0,NA,0,NA,0,0
3261,"free",2022-09-19,0,NA,0,NA,0,0
14008,"free",2022-12-18,0,NA,0,NA,0,0
15729,"free",2022-03-25,0,NA,0,NA,0,0
28614,"paid",2022-04-15,11,2023-03-15,76.89,2022-11-27,26.62,103.51
17226,"free",2022-06-26,0,NA,0,NA,0,0
20967,"free",2022-12-03,0,NA,0,NA,0,0
10768,"free",2022-12-21,0,NA,0,NA,0,0
14946,"free",2022-01-25,0,NA,0,NA,0,0
29179,"paid",2022-05-21,9,2023-02-21,62.91,NA,0,62.91
24819,"free",2022-07-12,0,NA,0,NA,0,0
26818,"free",2022-03-02,0,NA,0,NA,0,0
13461,"free",2022-10-26,0,NA,0,NA,0,0
24865,"free",2022-07-21,0,NA,0,NA,0,0
16225,"free",2022-09-02,0,NA,0,NA,0,0
27855,"free",2022-07-09,0,NA,0,NA,0,0
28638,"paid",2022-10-02,6,2023-04-02,41.94,NA,0,41.94
24547,"free",2022-04-06,0,NA,0,NA,0,0
528,"free",2022-03-07,0,NA,0,NA,0,0
24743,"free",2022-08-26,0,NA,0,NA,0,0
9150,"free",2022-05-20,0,NA,0,NA,0,0
4078,"free",2022-08-30,0,NA,0,NA,0,0
19292,"free",2022-11-18,0,NA,0,NA,0,0
12708,"paid",2022-06-01,6,2022-12-01,41.94,NA,0,41.94
13809,"free",2022-09-18,0,NA,0,NA,0,0
4307,"free",2022-12-15,0,NA,0,NA,0,0
663,"free",2022-02-22,0,NA,0,NA,0,0
16840,"free",2022-04-10,0,NA,0,NA,0,0
28143,"paid",2022-02-07,7,2022-09-07,48.93,2022-09-10,6.1,55.03
2962,"free",2022-10-07,0,NA,0,NA,0,0
9529,"free",2022-07-12,0,NA,0,NA,0,0
26288,"free",2022-06-10,0,NA,0,NA,0,0
15226,"paid",2022-08-08,3,2022-11-08,20.97,NA,0,20.97
7191,"free",2022-07-16,0,NA,0,NA,0,0
14705,"free",2022-01-21,0,NA,0,NA,0,0
27275,"paid",2022-11-24,8,2023-07-24,55.92,NA,0,55.92
19842,"free",2022-05-19,0,NA,0,NA,0,0
20475,"free",2022-07-18,0,NA,0,NA,0,0
14894,"free",2022-10-19,0,NA,0,NA,0,0
10329,"free",2022-07-03,0,NA,0,NA,0,0
15449,"free",2022-08-29,0,NA,0,NA,0,0
23830,"free",2022-08-25,0,NA,0,NA,0,0
11469,"free",2022-04-14,0,NA,0,NA,0,0
10582,"free",2022-03-31,0,NA,0,NA,0,0
793,"free",2022-02-05,0,NA,0,NA,0,0
23991,"free",2022-03-24,0,NA,0,NA,0,0
29733,"free",2022-04-08,0,NA,0,NA,0,0
20463,"paid",2022-08-26,6,2023-02-26,41.94,NA,0,41.94
7587,"free",2022-11-16,0,NA,0,NA,0,0
28765,"free",2022-11-26,0,NA,0,NA,0,0
29549,"free",2022-07-23,0,NA,0,NA,0,0
21606,"free",2022-07-16,0,NA,0,NA,0,0
21930,"free",2022-06-09,0,NA,0,NA,0,0
25036,"free",2022-12-26,0,NA,0,NA,0,0
6927,"free",2022-06-01,0,NA,0,NA,0,0
7161,"paid",2022-04-17,4,2022-08-17,27.96,2022-09-23,33.73,61.69
22671,"free",2022-07-31,0,NA,0,NA,0,0
16409,"free",2022-06-29,0,NA,0,NA,0,0
19369,"paid",2022-10-16,3,2023-01-16,20.97,NA,0,20.97
25605,"free",2022-12-14,0,NA,0,NA,0,0
974,"free",2022-09-17,0,NA,0,NA,0,0
15953,"free",2022-04-03,0,NA,0,NA,0,0
4482,"free",2022-03-03,0,NA,0,NA,0,0
2099,"free",2022-12-22,0,NA,0,NA,0,0
8037,"free",2022-05-31,0,NA,0,NA,0,0
11520,"free",2022-09-18,0,NA,0,NA,0,0
3672,"free",2022-03-07,0,NA,0,NA,0,0
19531,"free",2022-09-20,0,NA,0,NA,0,0
10657,"paid",2022-10-10,11,2023-09-10,76.89,NA,0,76.89
29203,"free",2022-01-27,0,NA,0,NA,0,0
10511,"free",2022-11-03,0,NA,0,NA,0,0
3802,"paid",2022-07-19,4,2022-11-19,27.96,2022-07-09,38.31,66.27
997,"free",2022-10-31,0,NA,0,NA,0,0
21847,"free",2022-03-10,0,NA,0,NA,0,0
17163,"paid",2022-03-06,2,2022-05-06,13.98,NA,0,13.98
