"customer_id","plan","subscription_start_date","subscription_duration","subscription_end_date","subscription_fee","purchase_date","purchase_amount","total_revenue"
71575,"free",NA,0,NA,0,NA,0,0
61758,"free",NA,0,NA,0,NA,0,0
39156,"free",NA,0,NA,0,NA,0,0
52677,"free",NA,0,NA,0,NA,0,0
27678,"free",NA,0,NA,0,NA,0,0
51767,"free",NA,0,NA,0,NA,0,0
91359,"paid",2022-08-15,3,2022-11-15,20.97,NA,0,20.97
4676,"free",NA,0,NA,0,NA,0,0
77485,"paid",2022-07-09,3,2022-10-09,20.97,NA,0,20.97
99356,"free",NA,0,NA,0,NA,0,0
8995,"free",NA,0,NA,0,NA,0,0
31043,"free",NA,0,NA,0,NA,0,0
65843,"free",NA,0,NA,0,NA,0,0
6290,"free",NA,0,NA,0,NA,0,0
34897,"free",NA,0,NA,0,NA,0,0
76652,"free",NA,0,NA,0,NA,0,0
76534,"paid",2022-12-20,9,2023-09-20,62.91,NA,0,62.91
26773,"free",NA,0,NA,0,NA,0,0
29588,"free",NA,0,NA,0,NA,0,0
59927,"free",NA,0,NA,0,NA,0,0
13228,"paid",2022-09-10,5,2023-02-10,34.95,NA,0,34.95
54168,"free",NA,0,NA,0,NA,0,0
81934,"free",NA,0,NA,0,NA,0,0
21996,"free",NA,0,NA,0,NA,0,0
89616,"free",NA,0,NA,0,NA,0,0
27688,"paid",2022-01-07,2,2022-03-07,13.98,NA,0,13.98
8976,"free",NA,0,NA,0,NA,0,0
19541,"free",NA,0,NA,0,NA,0,0
92131,"free",NA,0,NA,0,NA,0,0
44969,"free",NA,0,NA,0,NA,0,0
50129,"free",NA,0,NA,0,NA,0,0
16409,"paid",2022-08-10,6,2023-02-10,41.94,NA,0,41.94
75321,"free",NA,0,NA,0,NA,0,0
75445,"free",NA,0,NA,0,NA,0,0
58919,"free",NA,0,NA,0,NA,0,0
29348,"free",NA,0,NA,0,NA,0,0
80994,"free",NA,0,NA,0,NA,0,0
48946,"free",NA,0,NA,0,NA,0,0
43088,"free",NA,0,NA,0,NA,0,0
41341,"free",NA,0,NA,0,NA,0,0
69461,"free",NA,0,NA,0,NA,0,0
91926,"paid",2022-08-27,2,2022-10-27,13.98,NA,0,13.98
33976,"free",NA,0,NA,0,NA,0,0
27355,"paid",2022-05-08,4,2022-09-08,27.96,NA,0,27.96
39774,"paid",2022-08-25,9,2023-05-25,62.91,NA,0,62.91
12036,"free",NA,0,NA,0,NA,0,0
73919,"free",NA,0,NA,0,NA,0,0
48366,"free",NA,0,NA,0,NA,0,0
25093,"free",NA,0,NA,0,NA,0,0
43599,"free",NA,0,NA,0,NA,0,0
28478,"free",NA,0,NA,0,NA,0,0
59360,"free",NA,0,NA,0,NA,0,0
86210,"free",NA,0,NA,0,NA,0,0
41813,"free",NA,0,NA,0,NA,0,0
20178,"free",NA,0,NA,0,NA,0,0
67638,"free",NA,0,NA,0,NA,0,0
29509,"free",NA,0,NA,0,NA,0,0
20101,"free",NA,0,NA,0,NA,0,0
99130,"free",NA,0,NA,0,NA,0,0
58801,"paid",2022-03-05,12,2023-03-05,83.88,NA,0,83.88
95604,"free",NA,0,NA,0,NA,0,0
41993,"paid",2022-09-08,12,2023-09-08,83.88,NA,0,83.88
67659,"free",NA,0,NA,0,NA,0,0
65659,"free",NA,0,NA,0,NA,0,0
14798,"free",NA,0,NA,0,NA,0,0
51866,"free",NA,0,NA,0,NA,0,0
77500,"free",NA,0,NA,0,NA,0,0
18446,"free",NA,0,NA,0,NA,0,0
96806,"free",NA,0,NA,0,NA,0,0
9957,"free",NA,0,NA,0,NA,0,0
62502,"paid",2022-06-05,4,2022-10-05,27.96,NA,0,27.96
61591,"free",NA,0,NA,0,NA,0,0
15963,"free",NA,0,NA,0,NA,0,0
8469,"free",NA,0,NA,0,NA,0,0
68418,"free",NA,0,NA,0,NA,0,0
27464,"free",NA,0,NA,0,NA,0,0
20419,"free",NA,0,NA,0,NA,0,0
55428,"free",NA,0,NA,0,NA,0,0
98532,"free",NA,0,NA,0,NA,0,0
21282,"free",NA,0,NA,0,NA,0,0
87180,"paid",2022-06-12,1,2022-07-12,6.99,NA,0,6.99
24182,"free",NA,0,NA,0,NA,0,0
91876,"free",NA,0,NA,0,NA,0,0
28710,"free",NA,0,NA,0,NA,0,0
51245,"free",NA,0,NA,0,NA,0,0
12388,"free",NA,0,NA,0,NA,0,0
15519,"free",NA,0,NA,0,NA,0,0
22160,"free",NA,0,NA,0,NA,0,0
24564,"free",NA,0,NA,0,NA,0,0
68770,"free",NA,0,NA,0,NA,0,0
30595,"free",NA,0,NA,0,NA,0,0
2427,"paid",2022-05-31,6,2022-11-30,41.94,NA,0,41.94
12463,"free",NA,0,NA,0,NA,0,0
608,"free",NA,0,NA,0,NA,0,0
53306,"paid",2022-03-05,8,2022-11-05,55.92,NA,0,55.92
11599,"free",NA,0,NA,0,NA,0,0
17342,"free",NA,0,NA,0,NA,0,0
79401,"free",NA,0,NA,0,NA,0,0
16101,"free",NA,0,NA,0,NA,0,0
80182,"free",NA,0,NA,0,NA,0,0
50281,"paid",2022-04-14,10,2023-02-14,69.9,NA,0,69.9
50722,"paid",2022-06-21,4,2022-10-21,27.96,NA,0,27.96
13007,"free",NA,0,NA,0,NA,0,0
10258,"free",NA,0,NA,0,NA,0,0
74261,"free",NA,0,NA,0,NA,0,0
24162,"free",NA,0,NA,0,NA,0,0
49345,"paid",2022-12-29,11,2023-11-29,76.89,NA,0,76.89
5385,"free",NA,0,NA,0,NA,0,0
82844,"paid",2022-11-22,8,2023-07-22,55.92,NA,0,55.92
63234,"free",NA,0,NA,0,NA,0,0
94331,"free",NA,0,NA,0,NA,0,0
8287,"free",NA,0,NA,0,NA,0,0
30409,"free",NA,0,NA,0,NA,0,0
85214,"paid",2022-05-14,2,2022-07-14,13.98,NA,0,13.98
10264,"free",NA,0,NA,0,NA,0,0
46119,"free",NA,0,NA,0,NA,0,0
20021,"paid",2022-12-12,3,2023-03-12,20.97,NA,0,20.97
35183,"paid",2022-07-08,1,2022-08-08,6.99,2022-07-17,5.09,12.08
22931,"free",NA,0,NA,0,NA,0,0
52262,"free",NA,0,NA,0,NA,0,0
20278,"free",NA,0,NA,0,NA,0,0
27879,"free",NA,0,NA,0,NA,0,0
12916,"free",NA,0,NA,0,NA,0,0
65110,"free",NA,0,NA,0,NA,0,0
68502,"paid",2022-11-05,10,2023-09-05,69.9,2022-07-23,43.75,113.65
78017,"free",NA,0,NA,0,NA,0,0
5721,"free",NA,0,NA,0,NA,0,0
38459,"free",NA,0,NA,0,NA,0,0
71853,"free",NA,0,NA,0,NA,0,0
92664,"free",NA,0,NA,0,NA,0,0
8391,"paid",2022-05-04,8,2023-01-04,55.92,NA,0,55.92
60077,"paid",2022-03-30,5,2022-08-30,34.95,NA,0,34.95
72399,"free",NA,0,NA,0,NA,0,0
19742,"free",NA,0,NA,0,NA,0,0
13361,"free",NA,0,NA,0,NA,0,0
39945,"free",NA,0,NA,0,NA,0,0
85547,"free",NA,0,NA,0,NA,0,0
39091,"paid",2022-06-22,4,2022-10-22,27.96,NA,0,27.96
26873,"free",NA,0,NA,0,NA,0,0
52827,"free",NA,0,NA,0,NA,0,0
92341,"free",NA,0,NA,0,NA,0,0
19111,"free",NA,0,NA,0,NA,0,0
27113,"paid",2022-09-18,9,2023-06-18,62.91,NA,0,62.91
72808,"free",NA,0,NA,0,NA,0,0
72188,"free",NA,0,NA,0,NA,0,0
8536,"free",NA,0,NA,0,NA,0,0
56805,"paid",2022-12-31,1,2023-01-31,6.99,NA,0,6.99
23191,"paid",2022-02-03,4,2022-06-03,27.96,NA,0,27.96
28203,"paid",2022-10-23,10,2023-08-23,69.9,NA,0,69.9
96937,"free",NA,0,NA,0,NA,0,0
41446,"free",NA,0,NA,0,NA,0,0
31112,"free",NA,0,NA,0,NA,0,0
95496,"free",NA,0,NA,0,NA,0,0
50706,"free",NA,0,NA,0,NA,0,0
85410,"paid",2022-03-04,5,2022-08-04,34.95,NA,0,34.95
39719,"paid",2022-01-07,8,2022-09-07,55.92,2022-06-15,24.19,80.11
21113,"free",NA,0,NA,0,NA,0,0
70057,"free",NA,0,NA,0,NA,0,0
33165,"free",NA,0,NA,0,NA,0,0
7327,"free",NA,0,NA,0,NA,0,0
88447,"free",NA,0,NA,0,NA,0,0
53792,"paid",2022-03-03,1,2022-04-03,6.99,NA,0,6.99
72696,"free",NA,0,NA,0,NA,0,0
61988,"free",NA,0,NA,0,NA,0,0
6297,"free",NA,0,NA,0,NA,0,0
82925,"free",NA,0,NA,0,NA,0,0
28518,"free",NA,0,NA,0,NA,0,0
45593,"free",NA,0,NA,0,NA,0,0
35933,"free",NA,0,NA,0,NA,0,0
65942,"free",NA,0,NA,0,NA,0,0
28367,"free",NA,0,NA,0,NA,0,0
90621,"free",NA,0,NA,0,NA,0,0
39566,"paid",2022-06-11,1,2022-07-11,6.99,NA,0,6.99
26025,"free",NA,0,NA,0,NA,0,0
93801,"free",NA,0,NA,0,NA,0,0
32547,"free",NA,0,NA,0,NA,0,0
72790,"free",NA,0,NA,0,NA,0,0
83871,"free",NA,0,NA,0,NA,0,0
24881,"free",NA,0,NA,0,NA,0,0
45283,"free",NA,0,NA,0,NA,0,0
35356,"free",NA,0,NA,0,NA,0,0
21104,"paid",2022-04-19,11,2023-03-19,76.89,NA,0,76.89
45016,"free",NA,0,NA,0,NA,0,0
57008,"free",NA,0,NA,0,NA,0,0
85956,"free",NA,0,NA,0,NA,0,0
69869,"free",NA,0,NA,0,NA,0,0
46655,"free",NA,0,NA,0,NA,0,0
60869,"paid",2022-12-30,7,2023-07-30,48.93,NA,0,48.93
44826,"free",NA,0,NA,0,NA,0,0
90685,"free",NA,0,NA,0,NA,0,0
54003,"free",NA,0,NA,0,NA,0,0
71705,"free",NA,0,NA,0,NA,0,0
86277,"free",NA,0,NA,0,NA,0,0
40760,"free",NA,0,NA,0,NA,0,0
23951,"free",NA,0,NA,0,NA,0,0
58890,"free",NA,0,NA,0,NA,0,0
49835,"free",NA,0,NA,0,NA,0,0
51192,"free",NA,0,NA,0,NA,0,0
26579,"paid",2022-01-09,8,2022-09-09,55.92,NA,0,55.92
33675,"free",NA,0,NA,0,NA,0,0
75768,"paid",2022-04-22,10,2023-02-22,69.9,NA,0,69.9
52721,"free",NA,0,NA,0,NA,0,0
42815,"free",NA,0,NA,0,NA,0,0
31117,"paid",2022-08-07,7,2023-03-07,48.93,NA,0,48.93
5167,"free",NA,0,NA,0,NA,0,0
20019,"free",NA,0,NA,0,NA,0,0
81494,"free",NA,0,NA,0,NA,0,0
39038,"paid",2022-12-15,7,2023-07-15,48.93,NA,0,48.93
20557,"free",NA,0,NA,0,NA,0,0
49922,"free",NA,0,NA,0,NA,0,0
98905,"paid",2022-09-04,5,2023-02-04,34.95,NA,0,34.95
32566,"free",NA,0,NA,0,NA,0,0
15327,"free",NA,0,NA,0,NA,0,0
82947,"paid",2022-02-07,9,2022-11-07,62.91,NA,0,62.91
97331,"free",NA,0,NA,0,NA,0,0
19418,"free",NA,0,NA,0,NA,0,0
17621,"free",NA,0,NA,0,NA,0,0
80374,"free",NA,0,NA,0,NA,0,0
48570,"free",NA,0,NA,0,NA,0,0
75060,"paid",2022-09-23,1,2022-10-23,6.99,2022-06-21,36.56,43.55
32019,"paid",2022-09-19,12,2023-09-19,83.88,NA,0,83.88
73367,"paid",2022-02-27,7,2022-09-27,48.93,NA,0,48.93
17035,"paid",2022-10-18,12,2023-10-18,83.88,2022-01-10,37.75,121.63
95440,"free",NA,0,NA,0,NA,0,0
42609,"free",NA,0,NA,0,NA,0,0
4005,"free",NA,0,NA,0,NA,0,0
31781,"free",NA,0,NA,0,NA,0,0
74511,"free",NA,0,NA,0,NA,0,0
79237,"paid",2022-10-29,2,2022-12-29,13.98,NA,0,13.98
39160,"free",NA,0,NA,0,NA,0,0
24278,"free",NA,0,NA,0,NA,0,0
98731,"free",NA,0,NA,0,NA,0,0
41526,"free",NA,0,NA,0,NA,0,0
74563,"free",NA,0,NA,0,NA,0,0
6698,"free",NA,0,NA,0,NA,0,0
79681,"paid",2022-09-09,3,2022-12-09,20.97,NA,0,20.97
16078,"free",NA,0,NA,0,NA,0,0
48239,"free",NA,0,NA,0,NA,0,0
67276,"paid",2022-08-14,7,2023-03-14,48.93,NA,0,48.93
90144,"free",NA,0,NA,0,NA,0,0
36941,"free",NA,0,NA,0,NA,0,0
9128,"free",NA,0,NA,0,NA,0,0
14614,"paid",2022-02-07,4,2022-06-07,27.96,NA,0,27.96
22430,"paid",2022-05-13,3,2022-08-13,20.97,NA,0,20.97
89277,"free",NA,0,NA,0,NA,0,0
95527,"free",NA,0,NA,0,NA,0,0
7429,"paid",2022-08-25,8,2023-04-25,55.92,2022-11-18,23.05,78.97
34371,"free",NA,0,NA,0,NA,0,0
51268,"free",NA,0,NA,0,NA,0,0
7628,"free",NA,0,NA,0,NA,0,0
83193,"free",NA,0,NA,0,NA,0,0
85156,"free",NA,0,NA,0,NA,0,0
55782,"paid",2022-02-26,5,2022-07-26,34.95,NA,0,34.95
74457,"paid",2022-09-29,3,2022-12-29,20.97,NA,0,20.97
53141,"free",NA,0,NA,0,NA,0,0
95265,"free",NA,0,NA,0,NA,0,0
67522,"free",NA,0,NA,0,NA,0,0
32641,"free",NA,0,NA,0,NA,0,0
34721,"paid",2022-11-20,10,2023-09-20,69.9,NA,0,69.9
94130,"free",NA,0,NA,0,NA,0,0
91185,"free",NA,0,NA,0,NA,0,0
75935,"paid",2022-08-18,2,2022-10-18,13.98,NA,0,13.98
69513,"free",NA,0,NA,0,NA,0,0
20250,"free",NA,0,NA,0,NA,0,0
7447,"free",NA,0,NA,0,NA,0,0
30293,"free",NA,0,NA,0,NA,0,0
91687,"free",NA,0,NA,0,NA,0,0
80457,"paid",2022-02-18,11,2023-01-18,76.89,2022-12-07,8.25,85.14
84457,"free",NA,0,NA,0,NA,0,0
27761,"paid",2022-11-19,9,2023-08-19,62.91,NA,0,62.91
66110,"free",NA,0,NA,0,NA,0,0
53624,"free",NA,0,NA,0,NA,0,0
45188,"free",NA,0,NA,0,NA,0,0
67932,"free",NA,0,NA,0,NA,0,0
12606,"paid",2022-01-11,5,2022-06-11,34.95,NA,0,34.95
14345,"paid",2022-10-13,7,2023-05-13,48.93,NA,0,48.93
28837,"free",NA,0,NA,0,NA,0,0
8284,"paid",2022-12-30,3,2023-03-30,20.97,NA,0,20.97
89582,"free",NA,0,NA,0,NA,0,0
5044,"paid",2022-06-12,1,2022-07-12,6.99,NA,0,6.99
66688,"free",NA,0,NA,0,NA,0,0
58056,"free",NA,0,NA,0,NA,0,0
65077,"free",NA,0,NA,0,NA,0,0
57982,"free",NA,0,NA,0,NA,0,0
54013,"paid",2022-07-17,4,2022-11-17,27.96,2022-11-04,21.28,49.24
68565,"free",NA,0,NA,0,NA,0,0
21433,"free",NA,0,NA,0,NA,0,0
3427,"free",NA,0,NA,0,NA,0,0
43878,"free",NA,0,NA,0,NA,0,0
86017,"free",NA,0,NA,0,NA,0,0
57698,"paid",2022-10-31,4,2023-02-28,27.96,NA,0,27.96
46223,"paid",2022-12-14,12,2023-12-14,83.88,NA,0,83.88
98243,"paid",2022-02-04,5,2022-07-04,34.95,2022-03-06,33.64,68.59
26959,"free",NA,0,NA,0,NA,0,0
74534,"free",NA,0,NA,0,NA,0,0
83171,"free",NA,0,NA,0,NA,0,0
59204,"free",NA,0,NA,0,NA,0,0
14134,"free",NA,0,NA,0,NA,0,0
64429,"free",NA,0,NA,0,NA,0,0
31638,"paid",2022-08-27,5,2023-01-27,34.95,2022-07-04,7.2,42.15
11064,"free",NA,0,NA,0,NA,0,0
2007,"free",NA,0,NA,0,NA,0,0
90304,"free",NA,0,NA,0,NA,0,0
11404,"free",NA,0,NA,0,NA,0,0
6174,"free",NA,0,NA,0,NA,0,0
51800,"free",NA,0,NA,0,NA,0,0
42780,"free",NA,0,NA,0,NA,0,0
12061,"free",NA,0,NA,0,NA,0,0
71231,"paid",2022-04-06,5,2022-09-06,34.95,2022-12-05,27.85,62.8
63690,"free",NA,0,NA,0,NA,0,0
12868,"free",NA,0,NA,0,NA,0,0
50368,"free",NA,0,NA,0,NA,0,0
99309,"free",NA,0,NA,0,NA,0,0
37642,"free",NA,0,NA,0,NA,0,0
5235,"free",NA,0,NA,0,NA,0,0
76611,"free",NA,0,NA,0,NA,0,0
99595,"free",NA,0,NA,0,NA,0,0
77809,"free",NA,0,NA,0,NA,0,0
63529,"free",NA,0,NA,0,NA,0,0
74289,"paid",2022-02-07,12,2023-02-07,83.88,NA,0,83.88
94947,"free",NA,0,NA,0,NA,0,0
20785,"free",NA,0,NA,0,NA,0,0
68482,"paid",2022-08-18,10,2023-06-18,69.9,NA,0,69.9
59666,"paid",2022-05-08,12,2023-05-08,83.88,2022-06-24,3.41,87.29
99731,"paid",2022-07-10,9,2023-04-10,62.91,NA,0,62.91
30790,"paid",2022-10-28,4,2023-02-28,27.96,NA,0,27.96
89644,"free",NA,0,NA,0,NA,0,0
69931,"free",NA,0,NA,0,NA,0,0
98060,"free",NA,0,NA,0,NA,0,0
77453,"free",NA,0,NA,0,NA,0,0
84587,"paid",2022-10-07,12,2023-10-07,83.88,NA,0,83.88
44673,"free",NA,0,NA,0,NA,0,0
47203,"free",NA,0,NA,0,NA,0,0
15652,"free",NA,0,NA,0,NA,0,0
8669,"free",NA,0,NA,0,NA,0,0
9279,"free",NA,0,NA,0,NA,0,0
57890,"free",NA,0,NA,0,NA,0,0
33352,"paid",2022-03-26,1,2022-04-26,6.99,NA,0,6.99
55026,"free",NA,0,NA,0,NA,0,0
52441,"free",NA,0,NA,0,NA,0,0
24756,"free",NA,0,NA,0,NA,0,0
37111,"paid",2022-02-21,9,2022-11-21,62.91,NA,0,62.91
87238,"free",NA,0,NA,0,NA,0,0
49299,"free",NA,0,NA,0,NA,0,0
68114,"paid",2022-11-12,2,2023-01-12,13.98,2022-07-13,16.09,30.07
95139,"paid",2022-02-09,10,2022-12-09,69.9,NA,0,69.9
62232,"free",NA,0,NA,0,NA,0,0
94884,"free",NA,0,NA,0,NA,0,0
32556,"free",NA,0,NA,0,NA,0,0
34651,"free",NA,0,NA,0,NA,0,0
53474,"free",NA,0,NA,0,NA,0,0
96375,"paid",2022-06-08,7,2023-01-08,48.93,2022-09-06,21.2,70.13
49203,"free",NA,0,NA,0,NA,0,0
50799,"free",NA,0,NA,0,NA,0,0
72575,"free",NA,0,NA,0,NA,0,0
24795,"paid",2022-02-05,7,2022-09-05,48.93,NA,0,48.93
34561,"free",NA,0,NA,0,NA,0,0
44083,"free",NA,0,NA,0,NA,0,0
93705,"free",NA,0,NA,0,NA,0,0
49822,"paid",2022-10-10,5,2023-03-10,34.95,NA,0,34.95
31199,"free",NA,0,NA,0,NA,0,0
42325,"free",NA,0,NA,0,NA,0,0
51008,"free",NA,0,NA,0,NA,0,0
3712,"paid",2022-04-23,3,2022-07-23,20.97,NA,0,20.97
184,"paid",2022-06-11,7,2023-01-11,48.93,NA,0,48.93
64550,"paid",2022-12-16,8,2023-08-16,55.92,NA,0,55.92
3369,"free",NA,0,NA,0,NA,0,0
67782,"free",NA,0,NA,0,NA,0,0
29948,"free",NA,0,NA,0,NA,0,0
14423,"free",NA,0,NA,0,NA,0,0
40365,"free",NA,0,NA,0,NA,0,0
91918,"free",NA,0,NA,0,NA,0,0
80029,"paid",2022-07-24,12,2023-07-24,83.88,NA,0,83.88
10675,"free",NA,0,NA,0,NA,0,0
12814,"free",NA,0,NA,0,NA,0,0
50869,"free",NA,0,NA,0,NA,0,0
76963,"paid",2022-06-27,1,2022-07-27,6.99,2022-08-01,7.09,14.08
81707,"free",NA,0,NA,0,NA,0,0
72313,"free",NA,0,NA,0,NA,0,0
8951,"free",NA,0,NA,0,NA,0,0
59547,"free",NA,0,NA,0,NA,0,0
51319,"free",NA,0,NA,0,NA,0,0
14525,"free",NA,0,NA,0,NA,0,0
99976,"free",NA,0,NA,0,NA,0,0
45561,"paid",2022-09-06,5,2023-02-06,34.95,NA,0,34.95
13119,"free",NA,0,NA,0,NA,0,0
24967,"free",NA,0,NA,0,NA,0,0
22076,"paid",2022-01-07,6,2022-07-07,41.94,NA,0,41.94
54152,"paid",2022-10-20,6,2023-04-20,41.94,2022-06-08,12.25,54.19
13493,"paid",2022-07-16,12,2023-07-16,83.88,NA,0,83.88
73183,"free",NA,0,NA,0,NA,0,0
84042,"free",NA,0,NA,0,NA,0,0
34803,"free",NA,0,NA,0,NA,0,0
30286,"free",NA,0,NA,0,NA,0,0
84105,"free",NA,0,NA,0,NA,0,0
85179,"free",NA,0,NA,0,NA,0,0
14990,"free",NA,0,NA,0,NA,0,0
50747,"paid",2022-07-23,5,2022-12-23,34.95,NA,0,34.95
78841,"paid",2022-08-14,10,2023-06-14,69.9,NA,0,69.9
90675,"free",NA,0,NA,0,NA,0,0
35741,"free",NA,0,NA,0,NA,0,0
37307,"free",NA,0,NA,0,NA,0,0
6703,"paid",2022-08-09,11,2023-07-09,76.89,NA,0,76.89
13902,"free",NA,0,NA,0,NA,0,0
92434,"paid",2022-09-12,4,2023-01-12,27.96,NA,0,27.96
8752,"free",NA,0,NA,0,NA,0,0
10404,"free",NA,0,NA,0,NA,0,0
20834,"free",NA,0,NA,0,NA,0,0
53530,"free",NA,0,NA,0,NA,0,0
94366,"free",NA,0,NA,0,NA,0,0
92602,"paid",2022-11-14,11,2023-10-14,76.89,2022-07-02,42.37,119.26
43265,"paid",2022-01-12,8,2022-09-12,55.92,2022-06-30,17.79,73.71
47251,"free",NA,0,NA,0,NA,0,0
52667,"paid",2022-03-13,6,2022-09-13,41.94,NA,0,41.94
18090,"free",NA,0,NA,0,NA,0,0
78178,"free",NA,0,NA,0,NA,0,0
63073,"free",NA,0,NA,0,NA,0,0
64064,"paid",2022-11-09,1,2022-12-09,6.99,NA,0,6.99
76709,"free",NA,0,NA,0,NA,0,0
40649,"paid",2022-12-14,4,2023-04-14,27.96,NA,0,27.96
52581,"free",NA,0,NA,0,NA,0,0
2011,"free",NA,0,NA,0,NA,0,0
83424,"paid",2022-12-31,6,2023-06-30,41.94,NA,0,41.94
42366,"free",NA,0,NA,0,NA,0,0
31593,"paid",2022-06-11,7,2023-01-11,48.93,NA,0,48.93
99573,"free",NA,0,NA,0,NA,0,0
38057,"free",NA,0,NA,0,NA,0,0
72617,"free",NA,0,NA,0,NA,0,0
78273,"free",NA,0,NA,0,NA,0,0
23885,"paid",2022-05-05,7,2022-12-05,48.93,2022-12-27,2.5,51.43
53378,"free",NA,0,NA,0,NA,0,0
62313,"free",NA,0,NA,0,NA,0,0
46039,"free",NA,0,NA,0,NA,0,0
40897,"free",NA,0,NA,0,NA,0,0
4231,"free",NA,0,NA,0,NA,0,0
24743,"free",NA,0,NA,0,NA,0,0
17456,"free",NA,0,NA,0,NA,0,0
42213,"free",NA,0,NA,0,NA,0,0
28183,"free",NA,0,NA,0,NA,0,0
84228,"free",NA,0,NA,0,NA,0,0
61081,"free",NA,0,NA,0,NA,0,0
71408,"free",NA,0,NA,0,NA,0,0
61664,"paid",2022-08-24,11,2023-07-24,76.89,NA,0,76.89
78829,"free",NA,0,NA,0,NA,0,0
77519,"free",NA,0,NA,0,NA,0,0
89363,"free",NA,0,NA,0,NA,0,0
61960,"free",NA,0,NA,0,NA,0,0
95149,"free",NA,0,NA,0,NA,0,0
28212,"free",NA,0,NA,0,NA,0,0
85325,"paid",2022-05-05,3,2022-08-05,20.97,NA,0,20.97
15580,"free",NA,0,NA,0,NA,0,0
95882,"free",NA,0,NA,0,NA,0,0
70202,"free",NA,0,NA,0,NA,0,0
60419,"free",NA,0,NA,0,NA,0,0
77698,"paid",2022-02-12,8,2022-10-12,55.92,NA,0,55.92
84712,"free",NA,0,NA,0,NA,0,0
84524,"free",NA,0,NA,0,NA,0,0
51404,"free",NA,0,NA,0,NA,0,0
78063,"free",NA,0,NA,0,NA,0,0
25329,"free",NA,0,NA,0,NA,0,0
4191,"free",NA,0,NA,0,NA,0,0
78354,"free",NA,0,NA,0,NA,0,0
47395,"free",NA,0,NA,0,NA,0,0
98473,"free",NA,0,NA,0,NA,0,0
13715,"free",NA,0,NA,0,NA,0,0
33196,"free",NA,0,NA,0,NA,0,0
1919,"paid",2022-10-11,5,2023-03-11,34.95,NA,0,34.95
77513,"free",NA,0,NA,0,NA,0,0
92439,"free",NA,0,NA,0,NA,0,0
89928,"free",NA,0,NA,0,NA,0,0
45280,"free",NA,0,NA,0,NA,0,0
62480,"paid",2022-03-07,6,2022-09-07,41.94,NA,0,41.94
70727,"free",NA,0,NA,0,NA,0,0
47469,"free",NA,0,NA,0,NA,0,0
85878,"paid",2022-10-02,7,2023-05-02,48.93,NA,0,48.93
4302,"paid",2022-09-14,11,2023-08-14,76.89,NA,0,76.89
75173,"free",NA,0,NA,0,NA,0,0
58114,"free",NA,0,NA,0,NA,0,0
60909,"free",NA,0,NA,0,NA,0,0
86265,"free",NA,0,NA,0,NA,0,0
32557,"free",NA,0,NA,0,NA,0,0
2010,"free",NA,0,NA,0,NA,0,0
34772,"paid",2022-06-16,6,2022-12-16,41.94,NA,0,41.94
89404,"free",NA,0,NA,0,NA,0,0
62715,"free",NA,0,NA,0,NA,0,0
45872,"free",NA,0,NA,0,NA,0,0
39858,"free",NA,0,NA,0,NA,0,0
49634,"free",NA,0,NA,0,NA,0,0
66746,"free",NA,0,NA,0,NA,0,0
45726,"free",NA,0,NA,0,NA,0,0
34216,"free",NA,0,NA,0,NA,0,0
18060,"paid",2022-07-22,11,2023-06-22,76.89,NA,0,76.89
98413,"free",NA,0,NA,0,NA,0,0
73515,"free",NA,0,NA,0,NA,0,0
30782,"free",NA,0,NA,0,NA,0,0
8614,"free",NA,0,NA,0,NA,0,0
81806,"paid",2022-08-25,10,2023-06-25,69.9,2022-06-26,3.17,73.07
48448,"free",NA,0,NA,0,NA,0,0
41452,"free",NA,0,NA,0,NA,0,0
27769,"free",NA,0,NA,0,NA,0,0
38250,"free",NA,0,NA,0,NA,0,0
77938,"free",NA,0,NA,0,NA,0,0
26017,"paid",2022-11-10,7,2023-06-10,48.93,NA,0,48.93
4615,"paid",2022-12-30,6,2023-06-30,41.94,NA,0,41.94
22034,"free",NA,0,NA,0,NA,0,0
62789,"free",NA,0,NA,0,NA,0,0
28175,"free",NA,0,NA,0,NA,0,0
23683,"free",NA,0,NA,0,NA,0,0
82309,"paid",2022-05-05,11,2023-04-05,76.89,NA,0,76.89
6341,"free",NA,0,NA,0,NA,0,0
42879,"free",NA,0,NA,0,NA,0,0
11549,"free",NA,0,NA,0,NA,0,0
78637,"free",NA,0,NA,0,NA,0,0
16067,"free",NA,0,NA,0,NA,0,0
56306,"paid",2022-05-19,6,2022-11-19,41.94,NA,0,41.94
65552,"free",NA,0,NA,0,NA,0,0
91153,"free",NA,0,NA,0,NA,0,0
26490,"paid",2022-05-29,1,2022-06-29,6.99,NA,0,6.99
61240,"paid",2022-01-02,10,2022-11-02,69.9,NA,0,69.9
85648,"free",NA,0,NA,0,NA,0,0
49500,"free",NA,0,NA,0,NA,0,0
41497,"paid",2022-02-04,10,2022-12-04,69.9,2022-05-28,23.36,93.26
34273,"free",NA,0,NA,0,NA,0,0
1407,"free",NA,0,NA,0,NA,0,0
17401,"free",NA,0,NA,0,NA,0,0
32,"free",NA,0,NA,0,NA,0,0
88245,"free",NA,0,NA,0,NA,0,0
14646,"paid",2022-05-13,11,2023-04-13,76.89,2022-05-05,32.72,109.61
14967,"free",NA,0,NA,0,NA,0,0
40881,"free",NA,0,NA,0,NA,0,0
50093,"free",NA,0,NA,0,NA,0,0
17794,"free",NA,0,NA,0,NA,0,0
